Player,Season,Points,Field Goals,FG Attempts,FG%,Three Pointers,3P Attempts,3P%,Free Throws,FT Attempts,FT%,ORB,DRB,TRB,Assists,Blocks,Steals,Turnovers,Personal Fouls
Zach LaVine,2022,14,6,18,.333,2,6,.333,0,0,,0,4,4,5,0,0,2,1
Zach LaVine,2022,22,7,16,.438,3,7,.429,5,5,1.000,0,4,4,5,0,1,2,1
Zach LaVine,2022,25,7,17,.412,2,6,.333,9,9,1.000,0,5,5,3,1,0,3,3
Zach LaVine,2022,26,9,19,.474,1,4,.250,7,8,.875,3,2,5,5,0,0,0,3
Zach LaVine,2022,26,9,20,.450,1,8,.125,7,7,1.000,0,3,3,7,0,1,1,3
Zach LaVine,2022,27,11,24,.458,2,7,.286,3,4,.750,0,9,9,1,0,1,5,0
Zach LaVine,2022,32,12,26,.462,3,10,.300,5,8,.625,1,8,9,3,0,0,4,2
Zach LaVine,2022,24,10,17,.588,0,4,.000,4,4,1.000,1,4,5,5,1,1,1,0
Zach LaVine,2022,23,8,12,.667,2,2,1.000,5,6,.833,0,3,3,3,0,1,1,3
Zach LaVine,2022,23,10,17,.588,2,4,.500,1,2,.500,0,6,6,0,0,1,7,2
Zach LaVine,2022,29,11,27,.407,6,13,.462,1,1,1.000,0,8,8,2,0,0,4,1
Zach LaVine,2022,26,10,22,.455,6,13,.462,0,0,,1,4,5,5,0,0,2,2
Zach LaVine,2022,30,11,20,.550,7,12,.583,1,2,.500,0,6,6,2,1,0,4,0
Zach LaVine,2022,36,14,24,.583,4,9,.444,4,4,1.000,0,5,5,4,0,1,2,1
Zach LaVine,2022,21,7,20,.350,0,5,.000,7,7,1.000,0,6,6,4,1,1,2,2
Zach LaVine,2022,17,7,18,.389,3,7,.429,0,1,.000,1,1,2,3,0,0,3,0
Zach LaVine,2022,28,11,22,.500,3,9,.333,3,5,.600,0,2,2,4,1,1,3,2
Zach LaVine,2022,21,8,14,.571,3,7,.429,2,2,1.000,0,4,4,5,0,0,0,0
Zach LaVine,2022,,,,,,,,,,,,,,,,,,
Zach LaVine,2022,16,6,16,.375,4,10,.400,0,0,,0,4,4,2,0,1,2,4
Zach LaVine,2022,25,10,18,.556,2,7,.286,3,4,.750,0,6,6,5,0,0,2,1
Zach LaVine,2022,27,9,18,.500,3,6,.500,6,6,1.000,1,6,7,5,1,1,3,1
Zach LaVine,2022,31,9,20,.450,2,9,.222,11,13,.846,0,8,8,6,1,0,0,1
Zach LaVine,2022,32,13,23,.565,3,9,.333,3,4,.750,0,3,3,8,0,1,3,3
Zach LaVine,2022,23,9,21,.429,1,3,.333,4,7,.571,0,4,4,9,0,0,4,3
Zach LaVine,2022,33,11,20,.550,7,11,.636,4,5,.800,0,7,7,4,0,1,4,2
Zach LaVine,2022,,,,,,,,,,,,,,,,,,
Zach LaVine,2022,,,,,,,,,,,,,,,,,,
Zach LaVine,2022,32,12,18,.667,5,9,.556,3,5,.600,0,4,4,5,1,1,4,3
Zach LaVine,2022,30,11,22,.500,5,8,.625,3,3,1.000,1,3,4,9,0,1,2,0
Zach LaVine,2022,25,10,13,.769,5,7,.714,0,0,,0,2,2,5,0,0,4,1
Zach LaVine,2022,17,7,17,.412,0,3,.000,3,3,1.000,1,5,6,4,2,1,4,2
Zach LaVine,2022,35,11,22,.500,7,12,.583,6,6,1.000,0,5,5,3,0,0,4,2
Zach LaVine,2022,27,8,19,.421,4,9,.444,7,7,1.000,0,3,3,0,0,1,3,2
Zach LaVine,2022,27,9,18,.500,1,6,.167,8,8,1.000,0,1,1,3,0,1,4,2
Zach LaVine,2022,20,7,21,.333,2,7,.286,4,4,1.000,0,2,2,2,0,2,4,3
Zach LaVine,2022,10,3,10,.300,2,5,.400,2,2,1.000,0,9,9,7,0,1,1,1
Zach LaVine,2022,22,8,13,.615,2,4,.500,4,4,1.000,0,1,1,6,1,1,5,1
Zach LaVine,2022,0,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,1
Zach LaVine,2022,,,,,,,,,,,,,,,,,,
Zach LaVine,2022,,,,,,,,,,,,,,,,,,
Zach LaVine,2022,,,,,,,,,,,,,,,,,,
Zach LaVine,2022,,,,,,,,,,,,,,,,,,
Zach LaVine,2022,,,,,,,,,,,,,,,,,,
Zach LaVine,2022,,,,,,,,,,,,,,,,,,
Zach LaVine,2022,23,6,19,.316,3,10,.300,8,10,.800,0,7,7,7,1,2,3,0
Zach LaVine,2022,23,9,16,.563,1,5,.200,4,4,1.000,0,8,8,8,0,1,3,4
Zach LaVine,2022,30,10,23,.435,2,10,.200,8,9,.889,0,4,4,4,1,0,2,1
Zach LaVine,2022,20,7,18,.389,3,9,.333,3,4,.750,0,2,2,4,1,1,0,2
Zach LaVine,2022,26,8,17,.471,2,5,.400,8,8,1.000,0,5,5,3,0,0,3,1
Zach LaVine,2022,15,6,10,.600,2,4,.500,1,2,.500,0,5,5,7,1,2,2,5
Zach LaVine,2022,,,,,,,,,,,,,,,,,,
Zach LaVine,2022,,,,,,,,,,,,,,,,,,
Zach LaVine,2022,32,9,20,.450,4,7,.571,10,10,1.000,1,5,6,8,0,0,2,2
Zach LaVine,2022,27,8,18,.444,5,10,.500,6,7,.857,0,6,6,5,0,0,2,2
Zach LaVine,2022,12,5,14,.357,1,6,.167,1,3,.333,0,4,4,6,1,0,4,2
Zach LaVine,2022,,,,,,,,,,,,,,,,,,
Zach LaVine,2022,,,,,,,,,,,,,,,,,,
Zach LaVine,2022,,,,,,,,,,,,,,,,,,
Zach LaVine,2022,20,7,17,.412,2,8,.250,4,4,1.000,0,5,5,3,0,0,1,1
Zach LaVine,2022,,,,,,,,,,,,,,,,,,
Zach LaVine,2022,28,9,19,.474,3,3,1.000,7,7,1.000,0,4,4,6,0,1,3,4
Zach LaVine,2022,22,8,16,.500,2,8,.250,4,6,.667,1,3,4,4,0,0,3,4
Zach LaVine,2022,22,8,14,.571,4,7,.571,2,2,1.000,0,3,3,7,1,0,4,3
Zach LaVine,2022,30,13,26,.500,3,10,.300,1,3,.333,0,8,8,6,0,1,1,3
Zach LaVine,2022,24,8,19,.421,3,6,.500,5,8,.625,2,6,8,5,0,0,5,4
Zach LaVine,2022,25,7,14,.500,1,7,.143,10,11,.909,1,4,5,1,0,1,2,2
Zach LaVine,2022,,,,,,,,,,,,,,,,,,
Zach LaVine,2022,27,8,18,.444,2,7,.286,9,9,1.000,1,2,3,6,1,0,2,1
Zach LaVine,2022,33,11,20,.550,5,10,.500,6,8,.750,0,2,2,5,1,3,1,3
Zach LaVine,2022,12,1,7,.143,0,1,.000,10,12,.833,0,2,2,9,0,0,2,0
Zach LaVine,2022,26,9,18,.500,3,6,.500,5,8,.625,2,4,6,6,0,1,0,0
Zach LaVine,2022,21,6,16,.375,4,7,.571,5,6,.833,0,3,3,7,0,1,2,1
Zach LaVine,2022,39,12,23,.522,4,11,.364,11,13,.846,0,3,3,3,1,1,5,1
Zach LaVine,2022,25,8,17,.471,2,7,.286,7,8,.875,0,1,1,3,0,1,2,0
Zach LaVine,2022,27,8,17,.471,2,7,.286,9,10,.900,0,4,4,3,0,0,0,2
Zach LaVine,2022,14,4,10,.400,2,5,.400,4,6,.667,0,4,4,1,0,0,3,2
Zach LaVine,2022,21,5,17,.294,1,6,.167,10,13,.769,0,4,4,5,0,1,2,2
Zach LaVine,2022,33,11,21,.524,5,12,.417,6,6,1.000,2,3,5,2,0,1,1,3
Zach LaVine,2022,,,,,,,,,,,,,,,,,,
Zach LaVine,2022,7,2,9,.222,0,5,.000,3,3,1.000,0,2,2,4,1,0,2,2
Zach LaVine,2022,,,,,,,,,,,,,,,,,,
Zach LaVine,2022,23,9,15,.600,2,4,.500,3,3,1.000,0,4,4,7,0,0,1,2
Zach LaVine,2022,,,,,,,,,,,,,,,,,,
Zion Williamson,2021,15,7,9,.778,0,0,,1,4,.250,4,6,10,3,1,1,6,3
Zion Williamson,2021,32,11,20,.550,0,1,.000,10,15,.667,4,10,14,1,0,1,3,1
Zion Williamson,2021,18,7,22,.318,0,1,.000,4,7,.571,5,6,11,0,1,5,1,3
Zion Williamson,2021,20,9,13,.692,0,0,,2,6,.333,1,1,2,0,0,1,1,1
Zion Williamson,2021,12,4,6,.667,0,0,,4,6,.667,4,1,5,1,0,0,3,4
Zion Williamson,2021,21,7,12,.583,0,0,,7,10,.700,2,5,7,1,1,0,3,2
Zion Williamson,2021,24,9,19,.474,0,0,,6,8,.750,4,6,10,2,1,1,3,2
Zion Williamson,2021,29,12,17,.706,0,0,,5,6,.833,3,3,6,1,0,3,2,3
Zion Williamson,2021,26,12,22,.545,0,0,,2,4,.500,6,2,8,3,0,0,3,1
Zion Williamson,2021,,,,,,,,,,,,,,,,,,
Zion Williamson,2021,21,9,19,.474,0,0,,3,6,.500,3,9,12,4,1,0,4,3
Zion Williamson,2021,31,13,15,.867,0,0,,5,5,1.000,1,5,6,2,0,0,2,4
Zion Williamson,2021,32,14,19,.737,0,1,.000,4,6,.667,1,4,5,3,0,1,2,4
Zion Williamson,2021,27,9,14,.643,1,1,1.000,8,10,.800,3,0,3,2,0,0,1,0
Zion Williamson,2021,19,6,16,.375,0,1,.000,7,9,.778,4,7,11,3,1,1,2,3
Zion Williamson,2021,32,12,16,.750,0,1,.000,8,11,.727,1,1,2,2,1,2,2,3
Zion Williamson,2021,21,7,13,.538,0,0,,7,10,.700,1,8,9,7,1,1,2,2
Zion Williamson,2021,26,11,19,.579,1,2,.500,3,6,.500,2,5,7,4,1,0,4,3
Zion Williamson,2021,17,6,13,.462,1,2,.500,4,4,1.000,2,6,8,2,3,2,4,3
Zion Williamson,2021,28,12,14,.857,1,1,1.000,3,4,.750,3,4,7,6,0,1,0,2
Zion Williamson,2021,,,,,,,,,,,,,,,,,,
Zion Williamson,2021,18,6,12,.500,0,0,,6,9,.667,1,3,4,5,3,0,3,4
Zion Williamson,2021,29,10,14,.714,0,0,,9,11,.818,0,4,4,5,2,0,2,4
Zion Williamson,2021,20,6,10,.600,0,0,,8,10,.800,3,2,5,7,0,1,1,4
Zion Williamson,2021,29,12,18,.667,0,1,.000,5,6,.833,1,3,4,2,0,1,2,3
Zion Williamson,2021,36,14,15,.933,0,1,.000,8,11,.727,0,2,2,4,0,2,1,2
Zion Williamson,2021,26,10,20,.500,0,0,,6,6,1.000,3,5,8,3,2,0,1,2
Zion Williamson,2021,31,13,16,.813,1,1,1.000,4,4,1.000,0,7,7,6,0,2,3,2
Zion Williamson,2021,36,12,18,.667,1,2,.500,11,15,.733,3,3,6,4,0,2,1,2
Zion Williamson,2021,23,8,11,.727,0,0,,7,10,.700,1,4,5,4,0,0,5,1
Zion Williamson,2021,28,11,21,.524,0,1,.000,6,10,.600,5,5,10,4,1,0,3,2
Zion Williamson,2021,32,13,18,.722,0,0,,6,9,.667,1,5,6,5,1,0,0,0
Zion Williamson,2021,34,15,26,.577,0,2,.000,4,5,.800,4,4,8,6,1,1,5,3
Zion Williamson,2021,23,8,15,.533,0,0,,7,11,.636,8,6,14,5,1,0,4,1
Zion Williamson,2021,26,10,17,.588,0,0,,6,9,.667,5,5,10,5,0,1,6,2
Zion Williamson,2021,28,10,17,.588,0,0,,8,16,.500,4,5,9,5,1,2,3,3
Zion Williamson,2021,,,,,,,,,,,,,,,,,,
Zion Williamson,2021,24,9,13,.692,0,0,,6,11,.545,2,3,5,2,0,0,3,3
Zion Williamson,2021,23,9,16,.563,0,0,,5,6,.833,4,2,6,0,1,0,0,2
Zion Williamson,2021,27,13,16,.813,0,0,,1,2,.500,0,2,2,5,0,0,2,1
Zion Williamson,2021,28,11,17,.647,0,0,,6,6,1.000,3,2,5,8,0,1,2,2
Zion Williamson,2021,,,,,,,,,,,,,,,,,,
Zion Williamson,2021,26,9,17,.529,0,0,,8,11,.727,3,7,10,3,2,1,4,1
Zion Williamson,2021,30,9,13,.692,1,1,1.000,11,14,.786,2,4,6,1,1,1,4,2
Zion Williamson,2021,27,9,13,.692,0,0,,9,10,.900,2,7,9,5,0,1,1,3
Zion Williamson,2021,39,16,19,.842,1,1,1.000,6,7,.857,0,10,10,5,2,1,3,3
Zion Williamson,2021,38,13,20,.650,0,2,.000,12,18,.667,2,3,5,6,0,0,4,1
Zion Williamson,2021,28,11,22,.500,0,0,,6,9,.667,4,4,8,3,0,4,2,1
Zion Williamson,2021,,,,,,,,,,,,,,,,,,
Zion Williamson,2021,,,,,,,,,,,,,,,,,,
Zion Williamson,2021,,,,,,,,,,,,,,,,,,
Zion Williamson,2021,34,12,18,.667,1,1,1.000,9,10,.900,2,3,5,2,0,1,0,0
Zion Williamson,2021,16,4,12,.333,0,0,,8,14,.571,2,2,4,6,0,2,2,2
Zion Williamson,2021,37,15,28,.536,0,1,.000,7,11,.636,3,12,15,8,0,0,2,2
Zion Williamson,2021,38,16,22,.727,0,0,,6,8,.750,2,7,9,4,2,0,4,3
Zion Williamson,2021,30,13,21,.619,0,0,,4,8,.500,1,5,6,4,1,0,3,2
Zion Williamson,2021,25,10,19,.526,0,2,.000,5,8,.625,3,5,8,7,2,1,4,2
Zion Williamson,2021,21,9,18,.500,0,0,,3,6,.500,2,4,6,0,1,1,7,6
Zion Williamson,2021,34,13,23,.565,0,3,.000,8,11,.727,5,4,9,5,0,2,2,2
Zion Williamson,2021,33,14,19,.737,0,0,,5,6,.833,3,4,7,4,0,1,4,3
Zion Williamson,2021,23,9,12,.750,0,0,,5,5,1.000,3,4,7,2,0,0,1,1
Zion Williamson,2021,33,13,23,.565,0,0,,7,13,.538,5,9,14,2,0,0,2,3
Zion Williamson,2021,,,,,,,,,,,,,,,,,,
Zion Williamson,2021,23,8,11,.727,1,1,1.000,6,11,.545,1,0,1,5,0,0,3,3
Zion Williamson,2021,21,8,17,.471,0,0,,5,7,.714,1,1,2,0,0,2,3,3
Zion Williamson,2021,27,12,24,.500,0,1,.000,3,4,.750,6,2,8,6,0,1,0,0
Zion Williamson,2021,37,14,17,.824,0,0,,9,15,.600,3,6,9,8,1,1,7,1
Zion Williamson,2021,32,12,24,.500,0,2,.000,8,11,.727,4,4,8,1,2,0,4,0
Zion Williamson,2021,23,8,17,.471,0,0,,7,8,.875,6,6,12,7,0,4,6,1
Zion Williamson,2021,,,,,,,,,,,,,,,,,,
Zion Williamson,2021,,,,,,,,,,,,,,,,,,
Zion Williamson,2021,,,,,,,,,,,,,,,,,,
Zion Williamson,2021,,,,,,,,,,,,,,,,,,
Zion Williamson,2021,,,,,,,,,,,,,,,,,,
Zion Williamson,2021,,,,,,,,,,,,,,,,,,
