Player,Season,Points,Field Goals,FG Attempts,FG%,Three Pointers,3P Attempts,3P%,Free Throws,FT Attempts,FT%,ORB,DRB,TRB,Assists,Blocks,Steals,Turnovers,Personal Fouls
Baron Davis,2004,18,6,15,0.4,3,4,0.75,3,4,0.75,0,4,4,4,1,1,2,1
Baron Davis,2004,24,11,26,0.423,2,9,0.222,0,1,0,2,4,6,10,0,4,6,5
Baron Davis,2004,33,12,25,0.48,4,11,0.364,5,5,1,2,3,5,11,2,6,5,2
Baron Davis,2004,,,,,,,,,,,,,,,,,,
Baron Davis,2004,12,3,13,0.231,1,5,0.2,5,8,0.625,1,2,3,9,2,2,5,6
Baron Davis,2004,26,9,19,0.474,4,9,0.444,4,6,0.667,0,1,1,4,0,3,3,2
Baron Davis,2004,6,3,12,0.25,0,4,0,0,0,,0,0,0,1,0,0,2,0
Baron Davis,2004,33,9,20,0.45,1,3,0.333,14,14,1,1,9,10,5,0,0,5,4
Baron Davis,2004,30,12,28,0.429,4,11,0.364,2,2,1,3,2,5,4,0,3,3,2
Baron Davis,2004,24,11,20,0.55,2,6,0.333,0,2,0,2,7,9,11,0,4,3,1
Baron Davis,2004,23,9,22,0.409,5,11,0.455,0,0,,2,7,9,5,1,1,6,2
Baron Davis,2004,20,8,23,0.348,4,9,0.444,0,0,,0,2,2,8,1,1,2,1
Baron Davis,2004,25,9,24,0.375,3,13,0.231,4,7,0.571,1,2,3,7,1,4,4,4
Baron Davis,2004,29,7,16,0.438,3,6,0.5,12,14,0.857,1,3,4,6,1,5,6,4
Baron Davis,2004,12,5,16,0.313,1,6,0.167,1,3,0.333,2,8,10,8,0,1,5,3
Baron Davis,2004,,,,,,,,,,,,,,,,,,
Baron Davis,2004,,,,,,,,,,,,,,,,,,
Baron Davis,2004,,,,,,,,,,,,,,,,,,
Baron Davis,2004,,,,,,,,,,,,,,,,,,
Baron Davis,2004,,,,,,,,,,,,,,,,,,
Baron Davis,2004,,,,,,,,,,,,,,,,,,
Baron Davis,2004,,,,,,,,,,,,,,,,,,
Baron Davis,2004,,,,,,,,,,,,,,,,,,
Baron Davis,2004,,,,,,,,,,,,,,,,,,
Baron Davis,2004,,,,,,,,,,,,,,,,,,
Baron Davis,2004,14,5,13,0.385,0,4,0,4,5,0.8,1,0,1,4,0,1,1,2
Baron Davis,2004,26,10,18,0.556,6,10,0.6,0,3,0,0,2,2,5,0,1,0,2
Ben Simmons,2020,24,11,16,0.688,0,0,,2,5,0.4,2,6,8,9,0,0,4,4
Ben Simmons,2020,13,5,13,0.385,0,0,,3,7,0.429,0,4,4,10,0,7,5,4
Ben Simmons,2020,13,6,11,0.545,0,0,,1,2,0.5,1,5,6,6,1,1,4,4
Ben Simmons,2020,16,7,13,0.538,0,0,,2,4,0.5,1,2,3,7,2,3,6,3
Ben Simmons,2020,18,7,16,0.438,0,0,,4,5,0.8,2,9,11,8,0,2,3,3
Ben Simmons,2020,6,2,8,0.25,0,0,,2,2,1,0,5,5,6,0,7,4,3
Ben Simmons,2020,2,1,2,0.5,0,0,,0,0,,0,1,1,2,0,1,0,0
Ben Simmons,2020,,,,,,,,,,,,,,,,,,
Ben Simmons,2020,,,,,,,,,,,,,,,,,,
Ben Simmons,2020,15,7,9,0.778,0,0,,1,3,0.333,1,4,5,6,2,2,4,3
Ben Simmons,2020,18,9,12,0.75,0,0,,0,0,,2,6,8,5,0,0,2,4
Ben Simmons,2020,16,6,8,0.75,0,0,,4,6,0.667,7,4,11,8,0,1,5,6
Ben Simmons,2020,10,5,8,0.625,0,0,,0,0,,0,4,4,11,2,1,3,4
Ben Simmons,2020,18,7,9,0.778,1,1,1,3,4,0.75,1,6,7,13,1,1,1,2
Ben Simmons,2020,10,3,10,0.3,0,0,,4,8,0.5,1,9,10,13,1,2,5,5
Ben Simmons,2020,4,2,6,0.333,0,0,,0,0,,1,7,8,7,0,4,3,3
Ben Simmons,2020,10,4,8,0.5,0,1,0,2,2,1,3,6,9,14,0,2,7,2
Ben Simmons,2020,10,5,10,0.5,0,0,,0,0,,2,11,13,5,0,2,5,3
Ben Simmons,2020,15,5,11,0.455,0,0,,5,10,0.5,1,4,5,8,0,2,4,4
Ben Simmons,2020,15,4,13,0.308,0,1,0,7,7,1,1,5,6,13,1,4,3,3
Ben Simmons,2020,,,,,,,,,,,,,,,,,,
Ben Simmons,2020,14,7,11,0.636,0,0,,0,4,0,3,5,8,9,0,4,3,4
Ben Simmons,2020,17,8,10,0.8,0,0,,1,4,0.25,2,3,5,10,0,3,7,5
Ben Simmons,2020,34,12,14,0.857,1,1,1,9,12,0.75,0,3,3,7,2,1,1,2
Ben Simmons,2020,16,8,11,0.727,0,0,,0,0,,3,8,11,9,0,0,5,2
Ben Simmons,2020,7,3,6,0.5,0,1,0,1,4,0.25,2,7,9,7,0,1,4,3
Ben Simmons,2020,7,2,6,0.333,0,0,,3,4,0.75,0,8,8,6,1,0,5,4
Ben Simmons,2020,24,9,15,0.6,0,0,,6,10,0.6,1,2,3,11,2,3,1,2
Ben Simmons,2020,20,7,10,0.7,0,0,,6,8,0.75,1,4,5,3,2,1,1,3
Ben Simmons,2020,17,7,13,0.538,0,0,,3,4,0.75,1,5,6,6,1,2,3,4
Ben Simmons,2020,12,4,10,0.4,0,0,,4,7,0.571,2,4,6,8,0,3,5,3
Ben Simmons,2020,14,5,10,0.5,0,0,,4,9,0.444,4,4,8,11,0,4,6,4
Ben Simmons,2020,16,8,14,0.571,0,0,,0,0,,6,7,13,17,0,0,4,4
Ben Simmons,2020,15,7,10,0.7,0,0,,1,2,0.5,1,6,7,14,2,3,2,3
Ben Simmons,2020,13,5,11,0.455,0,0,,3,6,0.5,1,8,9,7,0,4,3,5
Ben Simmons,2020,15,6,12,0.5,0,0,,3,6,0.5,3,4,7,11,1,3,1,4
Ben Simmons,2020,18,6,11,0.545,0,0,,6,8,0.75,1,9,10,3,1,0,6,2
Ben Simmons,2020,29,13,20,0.65,0,0,,3,7,0.429,6,7,13,11,4,3,3,5
Ben Simmons,2020,17,6,12,0.5,0,0,,5,6,0.833,4,11,15,8,0,1,2,4
Ben Simmons,2020,19,9,15,0.6,0,0,,1,4,0.25,2,7,9,3,0,1,3,1
Ben Simmons,2020,11,5,11,0.455,0,0,,1,1,1,2,3,5,11,0,4,0,5
Ben Simmons,2020,,,,,,,,,,,,,,,,,,
Ben Simmons,2020,24,10,17,0.588,0,0,,4,4,1,3,11,14,3,0,1,2,3
Ben Simmons,2020,20,9,13,0.692,0,0,,2,7,0.286,2,4,6,11,1,1,4,5
Ben Simmons,2020,20,10,17,0.588,0,0,,0,0,,3,8,11,7,0,1,2,2
Ben Simmons,2020,21,9,15,0.6,0,0,,3,8,0.375,3,4,7,8,0,2,0,1
Ben Simmons,2020,34,12,14,0.857,0,0,,10,14,0.714,2,10,12,12,2,5,3,3
Ben Simmons,2020,17,5,7,0.714,0,0,,7,9,0.778,2,8,10,8,0,2,8,3
Ben Simmons,2020,28,12,15,0.8,0,0,,4,6,0.667,3,7,10,8,0,4,5,3
Ben Simmons,2020,17,4,11,0.364,0,0,,9,10,0.9,0,4,4,5,0,1,2,2
Ben Simmons,2020,31,10,15,0.667,0,0,,11,13,0.846,4,2,6,5,0,4,3,2
Ben Simmons,2020,23,9,14,0.643,0,0,,5,9,0.556,2,7,9,5,0,1,4,2
Ben Simmons,2020,16,4,7,0.571,0,1,0,8,9,0.889,1,7,8,7,0,0,4,5
Ben Simmons,2020,11,5,6,0.833,0,0,,1,4,0.25,4,10,14,9,1,2,4,4
Ben Simmons,2020,22,9,14,0.643,0,0,,4,5,0.8,0,4,4,10,1,3,7,3
Ben Simmons,2020,19,6,13,0.462,0,0,,7,10,0.7,3,7,10,10,0,4,7,3
Ben Simmons,2020,26,12,22,0.545,0,0,,2,3,0.667,4,8,12,10,0,1,3,3
Ben Simmons,2020,,,,,,,,,,,,,,,,,,
Ben Simmons,2020,5,2,2,1,0,0,,1,2,0.5,1,1,2,1,1,0,1,0
Ben Simmons,2020,,,,,,,,,,,,,,,,,,
Ben Simmons,2020,,,,,,,,,,,,,,,,,,
Ben Simmons,2020,,,,,,,,,,,,,,,,,,
Ben Simmons,2020,,,,,,,,,,,,,,,,,,
Ben Simmons,2020,,,,,,,,,,,,,,,,,,
Ben Simmons,2020,,,,,,,,,,,,,,,,,,
Ben Simmons,2020,,,,,,,,,,,,,,,,,,
Ben Simmons,2020,,,,,,,,,,,,,,,,,,
Ben Simmons,2020,,,,,,,,,,,,,,,,,,
Ben Simmons,2020,19,8,14,0.571,0,0,,3,6,0.5,4,9,13,4,0,1,4,5
Ben Simmons,2020,8,4,6,0.667,0,0,,0,0,,0,2,2,5,1,1,2,6
Ben Simmons,2020,8,2,10,0.2,0,1,0,4,8,0.5,1,5,6,4,0,2,2,2
Ben Simmons,2020,,,,,,,,,,,,,,,,,,
Ben Simmons,2020,,,,,,,,,,,,,,,,,,
Ben Simmons,2020,,,,,,,,,,,,,,,,,,
Ben Simmons,2020,,,,,,,,,,,,,,,,,,
Ben Simmons,2020,,,,,,,,,,,,,,,,,,
Ben Wallace,2006,8,3,7,0.429,0,1,0,2,4,0.5,1,9,10,2,2,1,1,1
Ben Wallace,2006,6,3,8,0.375,0,0,,0,0,,3,12,15,2,1,3,1,1
Ben Wallace,2006,15,4,9,0.444,0,0,,7,10,0.7,5,8,13,4,3,2,1,4
Ben Wallace,2006,9,3,5,0.6,0,0,,3,4,0.75,3,11,14,3,0,1,2,1
Ben Wallace,2006,15,6,10,0.6,0,0,,3,5,0.6,4,12,16,0,1,1,3,1
Ben Wallace,2006,12,6,10,0.6,0,0,,0,2,0,1,4,5,0,1,1,0,2
Ben Wallace,2006,10,3,6,0.5,0,0,,4,4,1,4,5,9,3,3,3,0,1
Ben Wallace,2006,5,2,9,0.222,0,0,,1,4,0.25,7,9,16,1,4,2,1,1
Ben Wallace,2006,6,3,4,0.75,0,0,,0,2,0,1,3,4,1,1,0,1,1
Ben Wallace,2006,13,3,9,0.333,0,0,,7,8,0.875,7,6,13,1,5,2,1,1
Ben Wallace,2006,9,3,7,0.429,0,0,,3,6,0.5,9,7,16,1,2,0,1,6
Ben Wallace,2006,2,0,2,0,0,0,,2,6,0.333,3,15,18,2,0,3,0,0
Ben Wallace,2006,4,2,5,0.4,0,0,,0,0,,0,8,8,3,1,3,1,2
Ben Wallace,2006,15,5,7,0.714,0,0,,5,10,0.5,2,9,11,2,1,0,0,2
Ben Wallace,2006,2,1,3,0.333,0,0,,0,1,0,1,4,5,0,1,1,3,1
Ben Wallace,2006,9,4,6,0.667,0,0,,1,2,0.5,2,8,10,1,1,1,1,2
Ben Wallace,2006,13,3,4,0.75,0,0,,7,22,0.318,3,9,12,5,2,1,0,2
Ben Wallace,2006,4,1,3,0.333,0,0,,2,2,1,0,6,6,2,1,2,1,5
Ben Wallace,2006,5,2,5,0.4,0,0,,1,3,0.333,5,12,17,3,5,4,1,3
Ben Wallace,2006,6,3,7,0.429,0,0,,0,0,,5,8,13,2,2,2,2,1
Ben Wallace,2006,,,,,,,,,,,,,,,,,,
Ben Wallace,2006,13,5,8,0.625,0,0,,3,3,1,6,7,13,1,4,0,1,4
Ben Wallace,2006,9,3,8,0.375,0,0,,3,4,0.75,5,9,14,2,5,4,1,3
Ben Wallace,2006,13,5,10,0.5,0,0,,3,4,0.75,4,10,14,2,2,2,0,3
Ben Wallace,2006,15,7,10,0.7,0,0,,1,6,0.167,6,8,14,2,2,2,0,1
Ben Wallace,2006,10,4,7,0.571,0,0,,2,3,0.667,7,14,21,3,0,1,2,2
Ben Wallace,2006,2,0,2,0,0,0,,2,4,0.5,0,7,7,2,2,0,1,1
Ben Wallace,2006,4,2,3,0.667,0,0,,0,1,0,4,10,14,2,2,2,1,2
Ben Wallace,2006,11,4,7,0.571,0,0,,3,4,0.75,9,9,18,2,4,1,0,4
Ben Wallace,2006,11,5,8,0.625,0,0,,1,5,0.2,4,5,9,3,1,2,1,3
Ben Wallace,2006,13,5,9,0.556,0,1,0,3,6,0.5,9,12,21,1,2,0,0,0
Ben Wallace,2006,4,2,6,0.333,0,0,,0,0,,8,8,16,1,2,0,0,3
Ben Wallace,2006,1,0,2,0,0,0,,1,4,0.25,2,10,12,2,3,1,0,2
Ben Wallace,2006,2,1,3,0.333,0,0,,0,2,0,3,9,12,2,3,2,3,2
Ben Wallace,2006,10,5,9,0.556,0,1,0,0,0,,2,11,13,3,5,2,3,0
Ben Wallace,2006,9,3,6,0.5,0,0,,3,10,0.3,3,11,14,3,3,3,2,3
Ben Wallace,2006,4,2,4,0.5,0,0,,0,2,0,6,12,18,5,6,0,2,2
Ben Wallace,2006,6,3,6,0.5,0,0,,0,2,0,2,5,7,0,2,4,0,3
Ben Wallace,2006,13,5,10,0.5,0,0,,3,6,0.5,8,7,15,3,0,2,1,2
Ben Wallace,2006,6,3,4,0.75,0,0,,0,0,,3,5,8,1,3,0,1,1
Ben Wallace,2006,6,2,3,0.667,0,0,,2,2,1,1,5,6,2,5,1,2,1
Ben Wallace,2006,,,,,,,,,,,,,,,,,,
Ben Wallace,2006,8,3,5,0.6,0,0,,2,6,0.333,6,7,13,4,4,1,0,4
Ben Wallace,2006,14,4,8,0.5,0,0,,6,11,0.545,7,6,13,2,0,2,0,3
Ben Wallace,2006,4,2,3,0.667,0,0,,0,0,,1,7,8,1,0,0,1,1
Ben Wallace,2006,0,0,4,0,0,0,,0,2,0,8,9,17,1,3,4,1,1
Ben Wallace,2006,4,2,4,0.5,0,0,,0,2,0,4,5,9,6,2,0,1,1
Ben Wallace,2006,0,0,2,0,0,0,,0,3,0,3,9,12,2,1,3,0,0
Ben Wallace,2006,5,2,5,0.4,0,0,,1,4,0.25,4,7,11,3,3,2,1,4
Ben Wallace,2006,8,3,5,0.6,0,0,,2,6,0.333,2,11,13,1,2,1,0,4
Ben Wallace,2006,5,2,5,0.4,0,0,,1,1,1,4,6,10,2,0,1,1,1
Ben Wallace,2006,3,1,2,0.5,0,0,,1,2,0.5,1,6,7,3,1,1,2,3
Ben Wallace,2006,10,5,7,0.714,0,0,,0,1,0,3,10,13,1,0,1,0,2
Ben Wallace,2006,9,4,11,0.364,0,0,,1,2,0.5,9,8,17,4,6,5,2,2
Ben Wallace,2006,13,5,8,0.625,0,0,,3,3,1,2,6,8,1,5,4,1,2
Ben Wallace,2006,10,4,6,0.667,0,0,,2,4,0.5,4,5,9,0,2,3,0,2
Ben Wallace,2006,11,5,7,0.714,0,0,,1,2,0.5,7,12,19,3,5,4,2,3
Ben Wallace,2006,0,0,3,0,0,0,,0,0,,2,10,12,4,0,2,1,0
Ben Wallace,2006,8,4,6,0.667,0,0,,0,0,,4,10,14,2,2,1,2,0
Ben Wallace,2006,9,4,6,0.667,0,0,,1,8,0.125,5,5,10,1,0,2,1,1
Ben Wallace,2006,7,3,4,0.75,0,0,,1,4,0.25,0,5,5,3,1,1,1,1
Ben Wallace,2006,8,4,7,0.571,0,0,,0,2,0,6,5,11,2,1,4,1,0
Ben Wallace,2006,,,,,,,,,,,,,,,,,,
Ben Wallace,2006,3,1,2,0.5,0,0,,1,2,0.5,1,3,4,2,0,0,0,2
Ben Wallace,2006,8,4,7,0.571,0,0,,0,0,,4,11,15,2,3,0,0,0
Ben Wallace,2006,2,0,2,0,0,0,,2,4,0.5,2,7,9,2,4,1,1,0
Ben Wallace,2006,10,3,6,0.5,0,0,,4,9,0.444,3,4,7,0,2,3,1,3
Ben Wallace,2006,10,5,5,1,0,0,,0,4,0,2,2,4,1,2,1,3,4
Ben Wallace,2006,5,2,6,0.333,0,0,,1,4,0.25,4,9,13,1,3,4,2,2
Ben Wallace,2006,6,2,4,0.5,0,0,,2,2,1,3,7,10,0,1,2,0,3
Ben Wallace,2006,3,1,2,0.5,0,0,,1,8,0.125,2,5,7,1,1,3,2,1
Ben Wallace,2006,7,3,6,0.5,0,0,,1,4,0.25,1,10,11,1,5,1,1,2
Ben Wallace,2006,8,4,9,0.444,0,0,,0,4,0,5,6,11,4,2,2,2,2
Ben Wallace,2006,6,3,4,0.75,0,0,,0,1,0,6,5,11,4,1,3,1,2
Ben Wallace,2006,6,3,3,1,0,0,,0,0,,2,4,6,1,3,1,2,1
Ben Wallace,2006,11,5,7,0.714,0,0,,1,6,0.167,4,8,12,1,3,5,0,5
Ben Wallace,2006,2,1,5,0.2,0,0,,0,0,,4,6,10,1,3,1,3,1
Ben Wallace,2006,6,2,3,0.667,0,0,,2,7,0.286,1,8,9,0,3,2,1,4
Ben Wallace,2006,2,1,1,1,0,0,,0,2,0,0,5,5,0,1,2,0,0
Ben Wallace,2006,4,2,5,0.4,0,0,,0,0,,9,13,22,4,2,3,1,2
Ben Wallace,2006,5,1,4,0.25,0,0,,3,4,0.75,5,4,9,2,2,2,1,4
Ben Wallace,2006,7,3,6,0.5,0,0,,1,2,0.5,0,7,7,0,5,0,1,2
Ben Wallace,2006,5,2,2,1,0,0,,1,3,0.333,1,4,5,2,1,3,2,3
Ben Wallace,2006,,,,,,,,,,,,,,,,,,
Ben Wallace,2006,9,4,10,0.4,0,0,,1,2,0.5,1,2,3,1,0,2,0,2
Ben Wallace,2006,6,2,7,0.286,0,1,0,2,2,1,1,4,5,2,3,1,4,4
Blake Griffin,2019,26,8,17,0.471,1,1,1,9,11,0.818,2,6,8,6,0,0,1,0
Blake Griffin,2019,33,12,23,0.522,5,7,0.714,4,6,0.667,4,8,12,5,1,0,0,1
Blake Griffin,2019,50,20,35,0.571,5,10,0.5,5,11,0.455,3,11,14,6,1,0,1,4
Blake Griffin,2019,26,9,13,0.692,4,5,0.8,4,5,0.8,3,7,10,3,1,1,6,3
Blake Griffin,2019,7,2,13,0.154,0,4,0,3,4,0.75,0,6,6,3,0,0,3,1
Blake Griffin,2019,24,8,17,0.471,0,4,0,8,8,1,0,15,15,3,1,0,5,5
Blake Griffin,2019,25,8,18,0.444,4,8,0.5,5,7,0.714,2,7,9,4,1,2,6,5
Blake Griffin,2019,38,12,21,0.571,2,7,0.286,12,16,0.75,1,12,13,6,0,2,7,5
Blake Griffin,2019,24,8,21,0.381,2,8,0.25,6,8,0.75,3,12,15,7,0,1,4,6
Blake Griffin,2019,20,7,17,0.412,1,5,0.2,5,6,0.833,1,4,5,3,0,1,3,3
Blake Griffin,2019,6,2,10,0.2,1,5,0.2,1,3,0.333,0,9,9,9,0,2,1,2
Blake Griffin,2019,10,4,16,0.25,0,5,0,2,3,0.667,3,3,6,5,1,0,3,3
Blake Griffin,2019,30,13,22,0.591,3,8,0.375,1,2,0.5,1,11,12,3,2,3,5,2
Blake Griffin,2019,21,7,12,0.583,2,4,0.5,5,5,1,1,11,12,5,1,1,5,4
Blake Griffin,2019,37,9,21,0.429,6,9,0.667,13,15,0.867,5,6,11,4,0,0,9,5
Blake Griffin,2019,28,9,18,0.5,2,6,0.333,8,12,0.667,2,7,9,4,0,0,4,3
Blake Griffin,2019,16,7,16,0.438,2,8,0.25,0,0,,0,3,3,11,0,0,5,2
Blake Griffin,2019,30,9,21,0.429,0,5,0,12,16,0.75,0,4,4,5,0,0,2,0
Blake Griffin,2019,20,7,12,0.583,2,4,0.5,4,7,0.571,1,9,10,5,0,0,2,5
Blake Griffin,2019,26,9,22,0.409,2,9,0.222,6,6,1,0,6,6,5,0,0,2,1
Blake Griffin,2019,,,,,,,,,,,,,,,,,,
Blake Griffin,2019,20,7,18,0.389,3,8,0.375,3,4,0.75,1,4,5,4,1,2,1,0
Blake Griffin,2019,31,11,22,0.5,4,11,0.364,5,6,0.833,0,7,7,4,1,0,7,2
Blake Griffin,2019,31,7,15,0.467,0,2,0,17,24,0.708,2,10,12,6,0,0,4,5
Blake Griffin,2019,35,13,25,0.52,4,9,0.444,5,8,0.625,0,5,5,2,1,1,3,1
Blake Griffin,2019,,,,,,,,,,,,,,,,,,
Blake Griffin,2019,26,9,16,0.563,3,6,0.5,5,9,0.556,0,10,10,7,1,0,2,2
Blake Griffin,2019,27,8,16,0.5,1,2,0.5,10,13,0.769,2,6,8,6,0,1,5,2
Blake Griffin,2019,19,4,13,0.308,2,7,0.286,9,12,0.75,0,10,10,11,0,1,10,3
Blake Griffin,2019,34,13,22,0.591,5,10,0.5,3,6,0.5,1,7,8,4,1,0,2,4
Blake Griffin,2019,23,8,16,0.5,0,4,0,7,9,0.778,1,6,7,5,1,0,2,4
Blake Griffin,2019,15,4,14,0.286,1,7,0.143,6,9,0.667,0,7,7,3,0,1,5,3
Blake Griffin,2019,23,9,19,0.474,4,9,0.444,1,1,1,2,7,9,6,1,2,4,1
Blake Griffin,2019,18,6,14,0.429,3,7,0.429,3,3,1,1,6,7,5,0,0,7,3
Blake Griffin,2019,15,4,10,0.4,1,2,0.5,6,6,1,0,2,2,5,0,1,1,2
Blake Griffin,2019,29,9,20,0.45,4,9,0.444,7,7,1,4,5,9,4,1,1,6,5
Blake Griffin,2019,26,11,23,0.478,2,8,0.25,2,5,0.4,1,7,8,7,0,2,0,3
Blake Griffin,2019,34,13,21,0.619,3,7,0.429,5,6,0.833,2,8,10,5,0,2,3,2
Blake Griffin,2019,34,13,21,0.619,2,5,0.4,6,6,1,0,2,2,8,0,0,3,1
Blake Griffin,2019,16,6,14,0.429,2,8,0.25,2,2,1,0,0,0,6,0,1,4,3
Blake Griffin,2019,,,,,,,,,,,,,,,,,,
Blake Griffin,2019,,,,,,,,,,,,,,,,,,
Blake Griffin,2019,44,13,23,0.565,5,13,0.385,13,14,0.929,0,8,8,5,1,3,4,4
Blake Griffin,2019,19,7,17,0.412,3,11,0.273,2,2,1,0,4,4,4,1,1,4,3
Blake Griffin,2019,30,11,18,0.611,1,2,0.5,7,10,0.7,0,4,4,5,2,0,2,2
Blake Griffin,2019,32,10,24,0.417,3,9,0.333,9,11,0.818,2,9,11,9,0,1,5,3
Blake Griffin,2019,38,12,23,0.522,1,4,0.25,13,15,0.867,3,3,6,3,0,3,5,4
Blake Griffin,2019,29,9,16,0.563,4,7,0.571,7,11,0.636,0,9,9,4,0,0,3,2
Blake Griffin,2019,37,14,28,0.5,4,9,0.444,5,6,0.833,2,7,9,7,0,1,1,2
Blake Griffin,2019,35,12,24,0.5,3,9,0.333,8,11,0.727,3,4,7,4,0,1,6,2
Blake Griffin,2019,18,6,16,0.375,3,9,0.333,3,4,0.75,1,6,7,9,0,0,5,5
Blake Griffin,2019,24,8,26,0.308,2,7,0.286,6,8,0.75,4,6,10,6,0,1,2,3
Blake Griffin,2019,24,9,23,0.391,3,12,0.25,3,4,0.75,0,11,11,6,0,0,5,5
Blake Griffin,2019,17,6,8,0.75,1,1,1,4,5,0.8,2,5,7,4,1,0,5,1
Blake Griffin,2019,29,10,17,0.588,3,6,0.5,6,8,0.75,1,5,6,8,0,0,5,3
Blake Griffin,2019,26,6,13,0.462,2,7,0.286,12,15,0.8,2,4,6,4,0,0,3,2
Blake Griffin,2019,31,12,23,0.522,4,10,0.4,3,4,0.75,2,7,9,9,0,0,2,5
Blake Griffin,2019,32,10,19,0.526,4,8,0.5,8,12,0.667,3,5,8,5,0,0,2,2
Blake Griffin,2019,15,6,13,0.462,2,6,0.333,1,2,0.5,1,3,4,1,1,0,2,1
Blake Griffin,2019,20,7,19,0.368,2,8,0.25,4,7,0.571,1,3,4,6,0,0,3,3
Blake Griffin,2019,20,6,18,0.333,5,10,0.5,3,8,0.375,2,8,10,10,0,1,2,2
Blake Griffin,2019,17,6,18,0.333,3,7,0.429,2,2,1,1,6,7,7,0,0,1,2
Blake Griffin,2019,,,,,,,,,,,,,,,,,,
Blake Griffin,2019,14,6,10,0.6,2,4,0.5,0,0,,2,5,7,9,1,0,3,0
Blake Griffin,2019,27,9,21,0.429,2,8,0.25,7,10,0.7,1,6,7,1,1,0,5,2
Blake Griffin,2019,9,4,13,0.308,0,4,0,1,2,0.5,1,5,6,7,0,2,0,3
Blake Griffin,2019,27,10,19,0.526,3,9,0.333,4,5,0.8,1,2,3,3,0,0,3,2
Blake Griffin,2019,28,10,14,0.714,3,6,0.5,5,6,0.833,1,5,6,5,0,1,1,1
Blake Griffin,2019,10,1,10,0.1,1,5,0.2,7,8,0.875,2,5,7,6,0,1,4,2
Blake Griffin,2019,13,4,9,0.444,2,6,0.333,3,4,0.75,0,4,4,3,1,1,3,2
Blake Griffin,2019,15,3,12,0.25,2,6,0.333,7,12,0.583,0,2,2,9,0,0,4,2
Blake Griffin,2019,25,9,21,0.429,4,8,0.5,3,5,0.6,2,6,8,3,0,0,5,5
Blake Griffin,2019,,,,,,,,,,,,,,,,,,
Blake Griffin,2019,17,4,17,0.235,2,11,0.182,7,10,0.7,1,6,7,8,1,1,2,4
Blake Griffin,2019,27,10,18,0.556,3,8,0.375,4,4,1,0,2,2,6,0,1,2,3
Blake Griffin,2019,24,6,14,0.429,3,7,0.429,9,10,0.9,1,5,6,8,0,0,1,1
Blake Griffin,2019,29,12,32,0.375,2,10,0.2,3,4,0.75,6,9,15,5,0,1,2,2
Blake Griffin,2019,20,8,18,0.444,2,5,0.4,2,3,0.667,2,8,10,5,0,1,3,3
Blake Griffin,2019,,,,,,,,,,,,,,,,,,
Blake Griffin,2019,,,,,,,,,,,,,,,,,,
Blake Griffin,2019,,,,,,,,,,,,,,,,,,
Blake Griffin,2019,45,11,20,0.55,9,14,0.643,14,16,0.875,0,7,7,3,0,2,1,0
Blake Griffin,2019,16,5,18,0.278,2,11,0.182,4,5,0.8,1,3,4,4,0,0,4,3
Blake Griffin,2019,,,,,,,,,,,,,,,,,,
Blake Griffin,2019,5,2,5,0.4,1,2,0.5,0,0,,0,2,2,1,1,1,0,2
Blake Griffin,2019,,,,,,,,,,,,,,,,,,
Brad Miller,2004,16,6,11,0.545,0,1,0,4,5,0.8,4,5,9,4,2,0,1,2
Brad Miller,2004,11,4,10,0.4,0,0,,3,4,0.75,4,5,9,5,2,0,3,5
Brad Miller,2004,13,4,11,0.364,0,0,,5,7,0.714,4,8,12,1,2,2,1,5
Brad Miller,2004,17,6,11,0.545,0,0,,5,5,1,4,4,8,5,2,5,3,6
Brad Miller,2004,7,2,5,0.4,0,0,,3,5,0.6,2,4,6,8,1,3,0,5
Brad Miller,2004,19,9,14,0.643,0,0,,1,2,0.5,1,15,16,2,1,0,0,4
Brad Miller,2004,10,4,9,0.444,0,0,,2,3,0.667,1,7,8,6,1,0,3,4
Brad Miller,2004,8,4,11,0.364,0,0,,0,0,,2,5,7,5,2,0,3,4
Brad Miller,2004,10,5,8,0.625,0,0,,0,0,,2,10,12,2,4,0,0,4
Brad Miller,2004,11,5,15,0.333,0,1,0,1,2,0.5,3,6,9,11,0,0,2,3
Brad Miller,2004,17,5,7,0.714,1,1,1,6,9,0.667,1,12,13,8,1,2,2,5
Brad Miller,2004,22,7,8,0.875,0,0,,8,9,0.889,4,10,14,10,1,1,3,1
Brad Miller,2004,5,2,9,0.222,0,1,0,1,2,0.5,2,8,10,7,0,0,2,2
Brad Miller,2004,13,4,10,0.4,0,0,,5,6,0.833,1,6,7,3,1,1,3,4
Brad Miller,2004,29,11,18,0.611,1,1,1,6,6,1,1,6,7,4,2,2,0,1
Brad Miller,2004,20,7,11,0.636,1,1,1,5,7,0.714,4,7,11,5,1,2,5,2
Brad Miller,2004,35,12,20,0.6,1,1,1,10,13,0.769,6,4,10,0,0,0,1,3
Brad Miller,2004,18,9,17,0.529,0,1,0,0,0,,4,11,15,10,2,2,6,1
Brad Miller,2004,12,5,9,0.556,0,0,,2,2,1,2,4,6,1,2,0,0,4
Brad Miller,2004,6,1,9,0.111,0,1,0,4,4,1,3,5,8,3,1,1,3,1
Brad Miller,2004,,,,,,,,,,,,,,,,,,
Brad Miller,2004,17,6,8,0.75,0,0,,5,6,0.833,0,9,9,2,2,1,3,5
