Player,Season,Points,Field Goals,FG Attempts,FG%,Three Pointers,3P Attempts,3P%,Free Throws,FT Attempts,FT%,ORB,DRB,TRB,Assists,Blocks,Steals,Turnovers,Personal Fouls
Gordon Hayward,2017,6,2,10,.200,0,6,.000,2,3,.667,1,2,3,2,0,0,2,3
Gordon Hayward,2017,28,9,18,.500,2,5,.400,8,9,.889,1,9,10,3,0,0,3,3
Gordon Hayward,2017,23,8,16,.500,1,5,.200,6,7,.857,1,0,1,5,1,1,3,2
Gordon Hayward,2017,31,10,17,.588,3,6,.500,8,9,.889,3,6,9,3,1,0,0,0
Gordon Hayward,2017,20,6,14,.429,3,6,.500,5,5,1.000,0,4,4,3,0,1,0,1
Gordon Hayward,2017,18,7,13,.538,0,2,.000,4,5,.800,1,8,9,4,0,2,0,1
Gordon Hayward,2017,30,9,18,.500,3,4,.750,9,9,1.000,0,4,4,3,1,2,2,1
Gordon Hayward,2017,23,7,14,.500,3,7,.429,6,7,.857,0,2,2,2,0,1,3,2
Gordon Hayward,2017,16,6,12,.500,2,4,.500,2,2,1.000,2,2,4,2,0,0,4,3
Gordon Hayward,2017,16,4,13,.308,1,4,.250,7,7,1.000,0,2,2,3,0,1,3,2
Gordon Hayward,2017,22,6,13,.462,3,5,.600,7,9,.778,0,5,5,2,0,2,3,1
Gordon Hayward,2017,28,10,12,.833,4,5,.800,4,5,.800,0,9,9,2,1,1,1,1
Gordon Hayward,2017,,,,,,,,,,,,,,,,,,
Gordon Hayward,2017,20,8,12,.667,3,7,.429,1,2,.500,0,4,4,3,0,3,3,1
Gordon Hayward,2017,23,7,10,.700,2,3,.667,7,9,.778,0,5,5,7,0,1,1,3
Gordon Hayward,2017,17,4,13,.308,1,3,.333,8,9,.889,0,4,4,5,0,0,1,1
Gordon Hayward,2017,26,8,22,.364,3,7,.429,7,8,.875,2,5,7,4,1,1,3,3
Gordon Hayward,2017,27,8,13,.615,2,3,.667,9,10,.900,0,2,2,0,0,0,1,1
Gordon Hayward,2017,17,6,17,.353,2,6,.333,3,3,1.000,0,6,6,1,0,1,0,1
Gordon Hayward,2017,9,2,10,.200,2,3,.667,3,3,1.000,1,5,6,3,0,0,3,1
Gordon Hayward,2017,24,7,14,.500,1,6,.167,9,10,.900,0,3,3,2,0,1,3,0
Gordon Hayward,2017,14,4,13,.308,0,3,.000,6,7,.857,1,6,7,5,1,0,1,0
Gordon Hayward,2017,27,8,13,.615,3,6,.500,8,10,.800,1,4,5,5,0,3,2,2
Gordon Hayward,2017,33,13,20,.650,2,4,.500,5,6,.833,1,7,8,2,0,1,2,1
Gordon Hayward,2017,30,12,18,.667,2,5,.400,4,5,.800,2,5,7,5,0,2,2,3
Gordon Hayward,2017,17,7,16,.438,1,4,.250,2,2,1.000,1,4,5,3,0,1,0,0
Gordon Hayward,2017,36,13,27,.481,4,10,.400,6,7,.857,1,3,4,3,0,1,1,2
Gordon Hayward,2017,31,10,19,.526,4,9,.444,7,7,1.000,0,1,1,4,0,1,1,2
Gordon Hayward,2017,7,2,12,.167,1,6,.167,2,2,1.000,0,5,5,0,0,0,0,0
Gordon Hayward,2017,22,8,18,.444,2,6,.333,4,6,.667,1,5,6,7,0,0,0,2
Gordon Hayward,2017,29,11,17,.647,1,4,.250,6,7,.857,1,2,3,4,0,0,1,3
Gordon Hayward,2017,30,11,22,.500,4,6,.667,4,8,.500,2,7,9,2,0,0,3,2
Gordon Hayward,2017,19,7,17,.412,3,6,.500,2,2,1.000,1,1,2,5,0,3,0,1
Gordon Hayward,2017,,,,,,,,,,,,,,,,,,
Gordon Hayward,2017,13,6,15,.400,1,4,.250,0,0,,0,4,4,2,1,2,0,1
Gordon Hayward,2017,12,5,11,.455,1,5,.200,1,2,.500,0,3,3,6,0,2,1,1
Gordon Hayward,2017,23,7,21,.333,2,7,.286,7,9,.778,2,4,6,5,0,0,3,1
Gordon Hayward,2017,23,10,20,.500,2,5,.400,1,2,.500,0,7,7,2,0,1,3,2
Gordon Hayward,2017,23,8,14,.571,3,6,.500,4,4,1.000,0,7,7,4,1,0,0,2
Gordon Hayward,2017,9,3,9,.333,1,2,.500,2,3,.667,1,2,3,0,0,1,2,1
Gordon Hayward,2017,27,9,18,.500,4,5,.800,5,7,.714,0,3,3,4,0,0,3,2
Gordon Hayward,2017,25,9,17,.529,4,7,.571,3,3,1.000,2,7,9,6,0,1,4,2
Gordon Hayward,2017,13,4,14,.286,1,4,.250,4,4,1.000,1,4,5,4,0,1,3,1
Gordon Hayward,2017,14,5,16,.313,3,8,.375,1,2,.500,2,4,6,2,0,4,4,1
Gordon Hayward,2017,38,16,24,.667,3,6,.500,3,4,.750,0,3,3,2,1,2,3,2
Gordon Hayward,2017,19,6,17,.353,1,7,.143,6,9,.667,3,5,8,3,0,1,0,0
Gordon Hayward,2017,13,5,12,.417,2,5,.400,1,1,1.000,0,5,5,3,0,0,2,2
Gordon Hayward,2017,,,,,,,,,,,,,,,,,,
Gordon Hayward,2017,20,8,14,.571,3,5,.600,1,1,1.000,1,5,6,4,0,0,5,2
Gordon Hayward,2017,19,7,16,.438,1,6,.167,4,6,.667,0,7,7,4,1,2,1,1
Gordon Hayward,2017,16,6,19,.316,1,5,.200,3,5,.600,1,2,3,4,0,1,2,3
Gordon Hayward,2017,30,12,20,.600,4,6,.667,2,2,1.000,0,4,4,2,1,0,1,0
Gordon Hayward,2017,39,14,22,.636,4,5,.800,7,8,.875,0,3,3,5,0,2,2,3
Gordon Hayward,2017,21,7,14,.500,1,2,.500,6,8,.750,0,5,5,4,0,0,2,2
Gordon Hayward,2017,,,,,,,,,,,,,,,,,,
Gordon Hayward,2017,,,,,,,,,,,,,,,,,,
Gordon Hayward,2017,14,7,9,.778,0,1,.000,0,0,,1,1,2,1,1,1,1,1
Grant Hill,2005,20,10,21,.476,0,1,.000,0,0,,0,4,4,2,1,1,4,0
Grant Hill,2005,10,3,9,.333,0,0,,4,5,.800,0,1,1,5,0,2,1,0
Grant Hill,2005,16,5,11,.455,0,0,,6,6,1.000,1,3,4,1,0,1,1,2
Grant Hill,2005,17,6,11,.545,0,0,,5,6,.833,2,7,9,3,0,3,7,2
Grant Hill,2005,24,10,22,.455,0,0,,4,4,1.000,1,5,6,4,0,1,3,2
Grant Hill,2005,27,10,16,.625,2,2,1.000,5,7,.714,4,8,12,4,1,4,2,3
Grant Hill,2005,18,6,17,.353,0,2,.000,6,6,1.000,1,7,8,4,0,1,5,1
Grant Hill,2005,32,13,18,.722,0,0,,6,6,1.000,2,3,5,5,1,0,3,0
Grant Hill,2005,28,10,16,.625,0,0,,8,10,.800,4,3,7,6,0,1,2,1
Grant Hill,2005,11,5,13,.385,0,0,,1,1,1.000,1,4,5,8,0,1,5,1
Grant Hill,2005,18,4,12,.333,0,0,,10,11,.909,0,2,2,3,0,1,1,3
Grant Hill,2005,29,10,21,.476,0,0,,9,9,1.000,1,2,3,2,1,1,2,1
Grant Hill,2005,11,5,14,.357,0,0,,1,1,1.000,1,3,4,6,1,1,2,2
Grant Hill,2005,17,6,13,.462,0,0,,5,6,.833,1,2,3,3,0,1,3,0
Grant Hill,2005,21,9,14,.643,0,0,,3,4,.750,0,0,0,3,0,0,3,5
Grant Hill,2005,23,9,20,.450,0,0,,5,6,.833,2,2,4,7,1,2,3,2
Grant Hill,2005,20,8,11,.727,0,0,,4,6,.667,0,3,3,3,0,1,2,6
Grant Hill,2005,18,7,14,.500,0,0,,4,6,.667,0,4,4,5,0,0,2,0
Grant Hill,2005,,,,,,,,,,,,,,,,,,
Grant Hill,2005,16,8,13,.615,0,0,,0,0,,0,0,0,6,0,0,0,1
Grant Hill,2005,,,,,,,,,,,,,,,,,,
Grant Hill,2005,23,9,21,.429,0,0,,5,6,.833,2,3,5,1,0,2,1,1
Grant Hill,2005,18,8,16,.500,0,0,,2,3,.667,1,3,4,3,2,1,3,2
Grant Hill,2005,16,8,12,.667,0,0,,0,0,,1,2,3,5,0,0,2,2
Grant Hill,2005,20,8,14,.571,0,0,,4,4,1.000,0,1,1,2,1,0,3,1
Grant Hill,2005,13,3,6,.500,0,0,,7,8,.875,0,1,1,1,0,0,3,2
Grant Hill,2005,17,4,10,.400,0,0,,9,12,.750,1,1,2,3,0,1,5,2
Grant Hill,2005,26,12,20,.600,0,0,,2,3,.667,1,6,7,5,0,3,6,4
Grant Hill,2005,16,5,9,.556,0,0,,6,9,.667,0,3,3,0,0,2,2,1
Grant Hill,2005,13,5,14,.357,0,0,,3,5,.600,0,3,3,2,0,1,1,3
Grant Hill,2005,21,9,11,.818,0,0,,3,3,1.000,2,5,7,6,1,0,1,4
Grant Hill,2005,16,5,7,.714,0,0,,6,6,1.000,0,0,0,0,0,0,0,2
Grant Hill,2005,22,9,19,.474,0,0,,4,7,.571,2,3,5,1,0,0,0,3
Grant Hill,2005,15,5,13,.385,0,0,,5,6,.833,1,3,4,9,2,3,2,2
Grant Hill,2005,20,10,16,.625,0,0,,0,0,,1,2,3,5,1,5,0,0
Grant Hill,2005,17,7,16,.438,0,0,,3,3,1.000,2,0,2,2,0,3,2,3
Grant Hill,2005,19,8,14,.571,0,1,.000,3,4,.750,2,6,8,5,0,1,3,4
Grant Hill,2005,8,4,14,.286,0,0,,0,0,,1,2,3,4,0,0,1,2
Grant Hill,2005,21,10,16,.625,0,0,,1,3,.333,0,6,6,1,0,1,4,3
Grant Hill,2005,,,,,,,,,,,,,,,,,,
Grant Hill,2005,10,5,12,.417,0,0,,0,1,.000,1,5,6,3,0,1,2,2
Grant Hill,2005,,,,,,,,,,,,,,,,,,
Grant Hill,2005,18,7,16,.438,0,0,,4,4,1.000,2,6,8,3,0,1,4,3
Grant Hill,2005,22,10,19,.526,0,0,,2,3,.667,1,7,8,5,0,1,1,1
Grant Hill,2005,27,10,16,.625,0,0,,7,10,.700,2,4,6,0,0,1,2,2
Grant Hill,2005,19,8,15,.533,0,0,,3,4,.750,0,8,8,3,0,3,6,3
Grant Hill,2005,21,9,15,.600,0,0,,3,5,.600,0,6,6,4,0,1,4,3
Grant Hill,2005,8,4,8,.500,0,0,,0,0,,2,6,8,7,1,2,5,2
Grant Hill,2005,17,7,12,.583,0,0,,3,6,.500,0,4,4,6,0,2,3,3
Grant Hill,2005,28,12,27,.444,0,0,,4,5,.800,2,4,6,2,0,1,0,3
Grant Hill,2005,16,3,14,.214,0,1,.000,10,10,1.000,2,3,5,4,3,3,2,3
Grant Hill,2005,16,8,16,.500,0,0,,0,0,,0,1,1,0,0,0,3,2
Grant Hill,2005,11,5,11,.455,0,0,,1,2,.500,1,6,7,3,1,4,2,1
Grant Hill,2005,39,12,16,.750,0,0,,15,16,.938,1,6,7,3,0,2,2,4
Grant Hill,2005,14,5,15,.333,0,0,,4,6,.667,2,2,4,3,2,0,1,2
Grant Hill,2005,28,12,17,.706,0,0,,4,6,.667,0,4,4,3,0,2,2,3
Grant Hill,2005,34,11,20,.550,0,0,,12,13,.923,0,3,3,0,0,0,1,2
Grant Hill,2005,20,9,14,.643,0,0,,2,2,1.000,0,2,2,3,0,1,4,5
Grant Hill,2005,29,11,17,.647,1,1,1.000,6,9,.667,0,3,3,1,0,3,1,1
Grant Hill,2005,9,4,10,.400,0,1,.000,1,2,.500,0,1,1,1,0,1,0,1
Grant Hill,2005,,,,,,,,,,,,,,,,,,
Grant Hill,2005,,,,,,,,,,,,,,,,,,
Grant Hill,2005,,,,,,,,,,,,,,,,,,
Grant Hill,2005,,,,,,,,,,,,,,,,,,
Grant Hill,2005,23,8,21,.381,0,0,,7,7,1.000,4,3,7,3,0,1,4,3
Grant Hill,2005,24,11,19,.579,0,2,.000,2,5,.400,1,1,2,1,2,1,1,2
Grant Hill,2005,19,8,17,.471,0,1,.000,3,3,1.000,0,1,1,4,1,4,0,0
Grant Hill,2005,12,6,15,.400,0,0,,0,0,,3,4,7,5,0,2,3,3
Grant Hill,2005,23,9,14,.643,0,0,,5,5,1.000,1,7,8,4,1,3,3,3
Grant Hill,2005,25,9,18,.500,0,0,,7,7,1.000,2,7,9,1,1,1,2,2
Grant Hill,2005,28,10,22,.455,0,0,,8,8,1.000,1,5,6,2,1,0,4,2
Grant Hill,2005,26,11,19,.579,0,1,.000,4,5,.800,4,4,8,2,0,1,4,2
Grant Hill,2005,16,5,12,.417,0,0,,6,6,1.000,5,5,10,0,1,3,1,2
Grant Hill,2005,21,10,23,.435,0,0,,1,2,.500,1,7,8,5,1,2,1,2
Grant Hill,2005,17,5,11,.455,0,0,,7,7,1.000,1,3,4,4,0,5,3,4
Grant Hill,2005,,,,,,,,,,,,,,,,,,
Grant Hill,2005,,,,,,,,,,,,,,,,,,
Grant Hill,2005,,,,,,,,,,,,,,,,,,
Isaiah Thomas,2017,25,7,14,.500,2,7,.286,9,9,1.000,0,6,6,8,0,2,3,3
Isaiah Thomas,2017,25,10,15,.667,3,7,.429,2,6,.333,0,3,3,4,0,2,5,2
Isaiah Thomas,2017,24,9,20,.450,2,7,.286,4,7,.571,0,1,1,7,0,0,2,2
Isaiah Thomas,2017,23,8,18,.444,4,7,.571,3,4,.750,1,1,2,10,1,3,3,3
Isaiah Thomas,2017,30,8,19,.421,0,6,.000,14,14,1.000,0,3,3,6,0,0,3,3
Isaiah Thomas,2017,30,9,17,.529,1,4,.250,11,12,.917,0,1,1,5,0,1,4,3
Isaiah Thomas,2017,23,6,18,.333,1,6,.167,10,10,1.000,3,3,6,10,0,0,3,4
Isaiah Thomas,2017,29,9,17,.529,3,5,.600,8,8,1.000,2,1,3,4,0,1,2,1
Isaiah Thomas,2017,23,4,13,.308,1,2,.500,14,15,.933,0,0,0,5,0,1,2,4
Isaiah Thomas,2017,37,13,29,.448,3,10,.300,8,10,.800,0,3,3,7,0,2,1,3
Isaiah Thomas,2017,30,7,18,.389,3,5,.600,13,16,.813,2,2,4,6,0,0,5,2
Isaiah Thomas,2017,18,4,12,.333,1,6,.167,9,9,1.000,0,2,2,4,0,0,1,1
Isaiah Thomas,2017,24,7,22,.318,2,8,.250,8,9,.889,1,3,4,8,1,0,0,1
Isaiah Thomas,2017,29,9,20,.450,2,9,.222,9,10,.900,0,2,2,3,0,1,1,3
Isaiah Thomas,2017,23,8,21,.381,5,9,.556,2,2,1.000,0,1,1,5,1,0,2,1
Isaiah Thomas,2017,24,9,21,.429,3,9,.333,3,4,.750,0,1,1,8,0,0,2,2
Isaiah Thomas,2017,25,7,23,.304,2,10,.200,9,9,1.000,0,4,4,8,0,1,1,3
Isaiah Thomas,2017,27,10,20,.500,3,7,.429,4,4,1.000,0,0,0,4,0,0,2,0
Isaiah Thomas,2017,20,6,21,.286,0,5,.000,8,9,.889,1,2,3,7,0,2,1,4
Isaiah Thomas,2017,37,11,19,.579,2,3,.667,13,15,.867,1,3,4,7,0,1,2,2
Isaiah Thomas,2017,,,,,,,,,,,,,,,,,,
Isaiah Thomas,2017,20,7,19,.368,3,7,.429,3,3,1.000,0,2,2,3,0,2,2,2
Isaiah Thomas,2017,,,,,,,,,,,,,,,,,,
Isaiah Thomas,2017,,,,,,,,,,,,,,,,,,
Isaiah Thomas,2017,,,,,,,,,,,,,,,,,,
Isaiah Thomas,2017,,,,,,,,,,,,,,,,,,
Isaiah Thomas,2017,26,9,20,.450,2,6,.333,6,7,.857,1,2,3,5,0,0,2,1
Isaiah Thomas,2017,23,9,16,.563,3,6,.500,2,2,1.000,1,1,2,4,0,1,2,1
Isaiah Thomas,2017,44,10,16,.625,7,10,.700,17,17,1.000,0,3,3,6,1,2,1,1
Isaiah Thomas,2017,28,9,21,.429,2,11,.182,8,9,.889,0,1,1,9,0,0,0,4
Isaiah Thomas,2017,34,12,22,.545,2,8,.250,8,9,.889,0,2,2,10,0,1,5,3
Isaiah Thomas,2017,27,9,23,.391,3,13,.231,6,8,.750,0,3,3,3,0,0,2,3
Isaiah Thomas,2017,21,6,14,.429,1,6,.167,8,8,1.000,0,1,1,7,0,0,4,3
Isaiah Thomas,2017,31,8,13,.615,2,5,.400,13,13,1.000,1,2,3,9,0,2,3,1
Isaiah Thomas,2017,52,15,26,.577,9,13,.692,13,13,1.000,1,1,2,0,0,1,2,2
Isaiah Thomas,2017,29,10,18,.556,5,8,.625,4,4,1.000,0,4,4,15,0,1,1,3
Isaiah Thomas,2017,24,6,14,.429,2,4,.500,10,11,.909,1,3,4,3,0,0,7,4
Isaiah Thomas,2017,38,13,24,.542,6,11,.545,6,6,1.000,1,2,3,0,1,2,1,2
Isaiah Thomas,2017,27,8,19,.421,3,8,.375,8,9,.889,0,1,1,7,0,0,1,0
Isaiah Thomas,2017,38,14,29,.483,5,11,.455,5,6,.833,3,2,5,5,0,0,4,1
Isaiah Thomas,2017,28,9,21,.429,5,13,.385,5,5,1.000,1,3,4,9,0,0,5,1
Isaiah Thomas,2017,,,,,,,,,,,,,,,,,,
Isaiah Thomas,2017,35,14,25,.560,7,15,.467,0,0,,1,4,5,4,0,0,3,1
Isaiah Thomas,2017,39,12,25,.480,5,12,.417,10,10,1.000,2,1,3,2,0,1,2,0
Isaiah Thomas,2017,41,14,28,.500,4,11,.364,9,11,.818,1,2,3,6,0,0,6,1
Isaiah Thomas,2017,25,7,19,.368,1,6,.167,10,11,.909,0,1,1,13,0,2,3,3
Isaiah Thomas,2017,38,15,27,.556,4,10,.400,4,4,1.000,3,2,5,9,0,1,3,1
Isaiah Thomas,2017,21,9,15,.600,3,8,.375,0,0,,0,3,3,9,1,3,2,4
Isaiah Thomas,2017,37,11,21,.524,6,11,.545,9,9,1.000,0,3,3,8,0,1,3,3
Isaiah Thomas,2017,41,11,23,.478,4,11,.364,15,15,1.000,0,0,0,8,0,2,3,4
Isaiah Thomas,2017,44,12,22,.545,5,12,.417,15,16,.938,0,4,4,7,0,0,3,3
Isaiah Thomas,2017,38,13,24,.542,5,11,.455,7,7,1.000,0,2,2,4,0,1,6,2
Isaiah Thomas,2017,28,7,18,.389,3,11,.273,11,12,.917,0,2,2,8,0,2,3,1
Isaiah Thomas,2017,26,6,16,.375,4,11,.364,10,10,1.000,0,4,4,7,0,0,3,2
Isaiah Thomas,2017,34,11,26,.423,2,11,.182,10,11,.909,0,1,1,4,0,1,2,1
Isaiah Thomas,2017,29,9,16,.563,4,7,.571,7,9,.778,0,2,2,5,0,0,3,2
Isaiah Thomas,2017,29,9,19,.474,4,10,.400,7,9,.778,0,1,1,8,0,0,1,2
Isaiah Thomas,2017,33,9,19,.474,4,7,.571,11,13,.846,1,3,4,3,0,0,4,3
Isaiah Thomas,2017,29,8,18,.444,4,9,.444,9,9,1.000,0,3,3,7,0,0,3,3
Isaiah Thomas,2017,20,6,17,.353,3,10,.300,5,6,.833,1,2,3,5,0,0,3,3
Isaiah Thomas,2017,33,10,23,.435,5,12,.417,8,9,.889,0,2,2,3,0,3,2,3
Isaiah Thomas,2017,19,4,21,.190,1,6,.167,10,10,1.000,2,5,7,7,1,0,7,1
Isaiah Thomas,2017,,,,,,,,,,,,,,,,,,
Isaiah Thomas,2017,31,10,20,.500,3,9,.333,8,12,.667,1,1,2,5,1,2,4,2
Isaiah Thomas,2017,18,6,13,.462,1,5,.200,5,5,1.000,0,2,2,8,0,0,2,1
Isaiah Thomas,2017,35,10,25,.400,5,12,.417,10,11,.909,0,2,2,5,0,2,1,4
Isaiah Thomas,2017,32,10,19,.526,4,8,.500,8,9,.889,0,2,2,5,0,3,3,4
Isaiah Thomas,2017,25,7,20,.350,4,10,.400,7,7,1.000,0,0,0,3,0,3,3,3
Isaiah Thomas,2017,21,7,14,.500,1,6,.167,6,6,1.000,0,2,2,5,0,0,2,5
Isaiah Thomas,2017,22,9,14,.643,4,8,.500,0,0,,0,1,1,2,0,3,2,0
Isaiah Thomas,2017,27,8,15,.533,4,9,.444,7,7,1.000,0,3,3,4,0,1,2,2
Isaiah Thomas,2017,,,,,,,,,,,,,,,,,,
Isaiah Thomas,2017,,,,,,,,,,,,,,,,,,
Isaiah Thomas,2017,25,7,19,.368,2,10,.200,9,11,.818,1,3,4,4,0,1,3,3
Isaiah Thomas,2017,25,9,21,.429,4,10,.400,3,3,1.000,0,0,0,5,1,1,2,4
Isaiah Thomas,2017,34,10,20,.500,3,9,.333,11,11,1.000,1,1,2,7,0,0,2,2
Isaiah Thomas,2017,30,10,18,.556,2,6,.333,8,9,.889,0,2,2,3,0,0,6,2
Isaiah Thomas,2017,32,9,17,.529,5,9,.556,9,9,1.000,1,4,5,4,0,3,4,2
Isaiah Thomas,2017,35,10,23,.435,4,10,.400,11,13,.846,1,2,3,7,1,1,3,1
Isaiah Thomas,2017,19,6,11,.545,4,9,.444,3,3,1.000,0,2,2,6,0,1,1,0
Isaiah Thomas,2017,26,9,19,.474,1,8,.125,7,8,.875,0,4,4,6,1,0,4,1
Isaiah Thomas,2017,35,10,21,.476,4,8,.500,11,13,.846,3,2,5,4,1,0,3,3
Isaiah Thomas,2017,32,10,18,.556,5,11,.455,7,8,.875,0,2,2,6,0,1,6,2
Isaiah Thomas,2017,,,,,,,,,,,,,,,,,,
Isaiah Thomas,2017,27,10,21,.476,2,10,.200,5,5,1.000,1,3,4,3,0,1,4,4
Isaiah Thomas,2017,13,3,11,.273,2,6,.333,5,6,.833,2,2,4,8,1,1,1,0
Ja Morant,2023,34,11,24,.458,3,6,.500,9,11,.818,1,3,4,9,1,0,6,4
Ja Morant,2023,49,17,26,.654,5,6,.833,10,13,.769,3,1,4,8,2,1,3,2
Ja Morant,2023,20,6,12,.500,0,2,.000,8,8,1.000,0,1,1,4,0,1,3,3
Ja Morant,2023,38,12,22,.545,4,6,.667,10,11,.909,2,6,8,7,0,2,2,1
Ja Morant,2023,22,8,18,.444,1,3,.333,5,5,1.000,1,4,5,6,0,0,3,1
Ja Morant,2023,,,,,,,,,,,,,,,,,,
Ja Morant,2023,37,12,18,.667,1,2,.500,12,15,.800,1,4,5,4,0,0,3,2
Ja Morant,2023,20,7,19,.368,0,2,.000,6,7,.857,0,9,9,7,0,2,8,1
Ja Morant,2023,12,4,12,.333,1,3,.333,3,4,.750,0,4,4,11,0,0,5,0
Ja Morant,2023,23,9,27,.333,1,4,.250,4,6,.667,2,7,9,6,0,1,4,0
Ja Morant,2023,30,10,24,.417,5,12,.417,5,9,.556,0,8,8,9,1,2,4,4
Ja Morant,2023,32,14,25,.560,2,5,.400,2,3,.667,0,5,5,5,0,1,3,1
Ja Morant,2023,28,11,25,.440,2,10,.200,4,7,.571,3,7,10,8,0,2,4,4
Ja Morant,2023,,,,,,,,,,,,,,,,,,
Ja Morant,2023,36,13,27,.481,2,6,.333,8,11,.727,3,5,8,4,0,3,3,1
Ja Morant,2023,19,5,20,.250,0,2,.000,9,10,.900,2,5,7,11,1,0,2,1
Ja Morant,2023,,,,,,,,,,,,,,,,,,
Ja Morant,2023,34,12,21,.571,1,3,.333,9,15,.600,1,6,7,6,0,2,5,2
Ja Morant,2023,23,8,16,.500,2,6,.333,5,10,.500,2,2,4,11,0,0,2,1
Ja Morant,2023,27,9,20,.450,0,3,.000,9,11,.818,1,9,10,14,0,1,4,3
Ja Morant,2023,,,,,,,,,,,,,,,,,,
Ja Morant,2023,24,8,20,.400,2,4,.500,6,11,.545,2,3,5,6,0,2,7,2
Ja Morant,2023,28,10,28,.357,2,8,.250,6,8,.750,1,7,8,3,0,0,1,3
Ja Morant,2023,33,12,23,.522,3,7,.429,6,8,.750,1,4,5,10,0,1,4,2
Ja Morant,2023,,,,,,,,,,,,,,,,,,
Ja Morant,2023,26,8,16,.500,2,3,.667,8,10,.800,3,10,13,11,0,2,3,2
Ja Morant,2023,15,6,20,.300,0,7,.000,3,5,.600,1,5,6,12,1,3,4,3
Ja Morant,2023,,,,,,,,,,,,,,,,,,
Ja Morant,2023,25,9,21,.429,2,8,.250,5,8,.625,2,8,10,10,0,1,1,1
Ja Morant,2023,6,3,10,.300,0,3,.000,0,1,.000,0,5,5,2,0,0,2,1
Ja Morant,2023,35,12,26,.462,3,6,.500,8,10,.800,0,1,1,10,0,0,7,2
Ja Morant,2023,12,4,14,.286,0,2,.000,4,6,.667,2,3,5,11,0,0,3,1
Ja Morant,2023,36,15,29,.517,2,10,.200,4,7,.571,0,7,7,8,0,1,6,1
Ja Morant,2023,34,8,22,.364,3,10,.300,15,16,.938,1,2,3,6,0,1,2,3
Ja Morant,2023,19,9,19,.474,1,4,.250,0,0,,0,4,4,17,1,0,3,1
Ja Morant,2023,32,13,22,.591,0,6,.000,6,7,.857,0,3,3,8,0,2,4,0
Ja Morant,2023,35,13,23,.565,1,5,.200,8,10,.800,0,7,7,5,1,1,3,4
Ja Morant,2023,23,8,17,.471,2,5,.400,5,6,.833,0,1,1,8,0,2,1,1
Ja Morant,2023,32,13,21,.619,1,5,.200,5,7,.714,2,3,5,6,0,1,3,0
Ja Morant,2023,,,,,,,,,,,,,,,,,,
Ja Morant,2023,,,,,,,,,,,,,,,,,,
Ja Morant,2023,,,,,,,,,,,,,,,,,,
Ja Morant,2023,38,14,25,.560,3,5,.600,7,9,.778,3,2,5,4,1,0,5,0
Ja Morant,2023,23,7,17,.412,0,3,.000,9,12,.750,1,2,3,10,1,0,2,1
Ja Morant,2023,29,11,20,.550,5,8,.625,2,2,1.000,0,2,2,7,0,1,1,1
Ja Morant,2023,24,9,19,.474,0,3,.000,6,9,.667,0,2,2,8,0,1,1,1
Ja Morant,2023,22,9,29,.310,1,6,.167,3,5,.600,2,1,3,8,0,0,5,3
Ja Morant,2023,27,9,17,.529,1,2,.500,8,10,.800,0,5,5,8,0,1,3,1
Ja Morant,2023,,,,,,,,,,,,,,,,,,
Ja Morant,2023,29,10,20,.500,2,7,.286,7,12,.583,1,3,4,12,1,2,5,3
Ja Morant,2023,27,10,21,.476,3,6,.500,4,4,1.000,1,9,10,11,0,0,6,1
Ja Morant,2023,27,9,21,.429,1,6,.167,8,9,.889,2,8,10,15,1,2,2,3
Ja Morant,2023,32,8,16,.500,3,7,.429,13,18,.722,2,7,9,12,0,1,5,2
Ja Morant,2023,24,9,20,.450,0,1,.000,6,6,1.000,3,5,8,8,1,1,3,5
Ja Morant,2023,,,,,,,,,,,,,,,,,,
Ja Morant,2023,34,12,20,.600,4,6,.667,6,9,.667,1,5,6,7,0,1,3,2
Ja Morant,2023,32,13,23,.565,3,7,.429,3,6,.500,3,6,9,9,0,3,5,0
Ja Morant,2023,25,9,18,.500,0,4,.000,7,11,.636,0,6,6,7,0,0,1,1
Ja Morant,2023,20,8,26,.308,1,8,.125,3,8,.375,0,8,8,9,0,2,2,2
Ja Morant,2023,15,3,16,.188,0,2,.000,9,10,.900,0,3,3,5,0,2,3,0
Ja Morant,2023,23,9,18,.500,1,4,.250,4,5,.800,0,7,7,4,0,1,4,2
Ja Morant,2023,39,15,29,.517,0,5,.000,9,11,.818,1,9,10,10,0,2,3,0
Ja Morant,2023,,,,,,,,,,,,,,,,,,
Ja Morant,2023,20,6,12,.500,1,2,.500,7,10,.700,2,5,7,7,0,2,0,0
Ja Morant,2023,27,8,20,.400,2,3,.667,9,11,.818,1,3,4,10,0,2,3,2
Ja Morant,2023,,,,,,,,,,,,,,,,,,
Ja Morant,2023,,,,,,,,,,,,,,,,,,
Ja Morant,2023,,,,,,,,,,,,,,,,,,
Ja Morant,2023,,,,,,,,,,,,,,,,,,
Ja Morant,2023,,,,,,,,,,,,,,,,,,
Ja Morant,2023,,,,,,,,,,,,,,,,,,
Ja Morant,2023,,,,,,,,,,,,,,,,,,
Ja Morant,2023,,,,,,,,,,,,,,,,,,
Ja Morant,2023,,,,,,,,,,,,,,,,,,
Ja Morant,2023,17,6,13,.462,0,2,.000,5,6,.833,0,4,4,5,1,2,2,3
Ja Morant,2023,18,8,12,.667,1,2,.500,1,1,1.000,0,2,2,8,1,0,1,0
